Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
p12a	snap_masked-PdomSCFr1.1-0066-processed-gene-0.479-mRNA-1	snap_masked-PdomSCFr1.1-0066-processed-gene-0.479	snap	0.47	0.97	0.58	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.372-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.372	snap	0.92	0.85	0.26	yes
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.392-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.392	snap	0.68	0.67	0.3	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.393-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.393	snap	0.76	1	0.3	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.395-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.395	snap	0.66	0.95	0.29	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.455-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.455	snap	0.47	0.64	0.19	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.467-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.467	snap	0.00	1	0.96	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.471-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.471	snap	0.08	1	0.8	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.472-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.472	snap	0.07	1	1	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.482-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.482	snap	0.01	1	0.95	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.483-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.483	snap	0.00	1	0.95	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.490-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.490	snap	0.87	0.79	0.24	no
p12a	snap_masked-PdomSCFr1.1-0067-processed-gene-0.549-mRNA-1	snap_masked-PdomSCFr1.1-0067-processed-gene-0.549	snap	0.47	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.342-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.342	snap	0.75	0	0	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.351-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.351	snap	0.40	0.78	0.33	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.359-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.359	snap	0.19	1	0.82	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.419-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.419	snap	0.44	0.89	0.27	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.422-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.422	snap	0.26	1	0.75	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.440-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.440	snap	0.46	0.15	0.04	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.452-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.452	snap	0.35	0.6	0.33	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.464-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.464	snap	0.09	1	0.85	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.466-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.466	snap	0.51	0.99	0.3	no
p12a	snap_masked-PdomSCFr1.1-0068-processed-gene-0.482-mRNA-1	snap_masked-PdomSCFr1.1-0068-processed-gene-0.482	snap	0.95	0.54	0.16	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.1-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.1	snap	0.39	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.105-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.105	snap	0.01	0.99	0.92	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.106-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.106	snap	0.17	1	0.3	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.121-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.121	snap	0.45	0.77	0.23	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.132-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.132	snap	0.86	0.8	0.24	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.152-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.152	snap	0.14	0.85	0.25	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.160-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.160	snap	0.92	0.35	0.11	yes
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.22-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.22	snap	0.05	0.99	0.89	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.52-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.52	snap	0.00	0.99	0.75	yes
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.56-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.56	snap	0.56	1	0.35	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.71-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.71	snap	0.10	0.98	0.77	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.75-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.75	snap	0.96	0	0	no
p12a	snap_masked-PdomSCFr1.1-0069-processed-gene-0.76-mRNA-1	snap_masked-PdomSCFr1.1-0069-processed-gene-0.76	snap	0.91	0.49	0.15	yes
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.229-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.229	snap	0.83	0.39	0.12	yes
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.242-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.242	snap	0.79	0	0.32	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.247-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.247	snap	0.77	0.96	0.29	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.250-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.250	snap	0.41	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.292-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.292	snap	0.44	1	0.35	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.311-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.311	snap	0.52	0.75	0.23	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.318-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.318	snap	0.26	0.9	0.52	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.321-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.321	snap	0.59	0.8	0.24	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.355-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.355	snap	0.91	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.366-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.366	snap	0.08	1	0.92	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.377-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.377	snap	0.09	1	0.95	no
p12a	snap_masked-PdomSCFr1.1-0070-processed-gene-0.378-mRNA-1	snap_masked-PdomSCFr1.1-0070-processed-gene-0.378	snap	0.68	0.61	0.21	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.187-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.187	snap	0.08	0.95	0.74	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.202-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.202	snap	0.49	0	0	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.203-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.203	snap	0.68	0.42	0.13	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.204-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.204	snap	0.28	0.07	0.02	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.209-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.209	snap	0.22	0.72	0.47	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.246-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.246	snap	0.24	0.87	0.26	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.257-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.257	snap	0.90	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.287-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.287	snap	0.82	1	0.3	yes
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.300-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.300	snap	0.55	0.81	0.24	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.329-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.329	snap	0.53	0.77	0.43	no
p12a	snap_masked-PdomSCFr1.1-0071-processed-gene-0.345-mRNA-1	snap_masked-PdomSCFr1.1-0071-processed-gene-0.345	snap	0.39	0.47	0.14	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.232-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.232	snap	0.16	1	0.71	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.249-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.249	snap	0.89	0.43	0.13	yes
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.274-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.274	snap	0.01	0.6	0.18	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.296-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.296	snap	0.47	0.62	0.18	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.322-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.322	snap	0.29	1	0.7	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.336-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.336	snap	0.44	0.95	0.29	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.350-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.350	snap	0.54	0.62	0.19	yes
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.389-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.389	snap	0.42	0.74	0.22	no
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.397-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.397	snap	0.88	0.12	0.04	yes
p12a	snap_masked-PdomSCFr1.1-0072-processed-gene-0.401-mRNA-1	snap_masked-PdomSCFr1.1-0072-processed-gene-0.401	snap	0.74	0.67	0.21	no
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.175-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.175	snap	0.78	0.35	0.15	no
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.200-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.200	snap	0.85	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.228-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.228	snap	0.43	0.98	0.29	no
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.231-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.231	snap	0.69	0.59	0.18	no
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.255-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.255	snap	0.04	1	0.99	no
p12a	snap_masked-PdomSCFr1.1-0073-processed-gene-0.266-mRNA-1	snap_masked-PdomSCFr1.1-0073-processed-gene-0.266	snap	0.96	0.21	0.06	yes
p12a	snap_masked-PdomSCFr1.1-0074-processed-gene-0.131-mRNA-1	snap_masked-PdomSCFr1.1-0074-processed-gene-0.131	snap	0.27	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0074-processed-gene-0.146-mRNA-1	snap_masked-PdomSCFr1.1-0074-processed-gene-0.146	snap	0.93	0.35	0.11	yes
p12a	snap_masked-PdomSCFr1.1-0074-processed-gene-0.174-mRNA-1	snap_masked-PdomSCFr1.1-0074-processed-gene-0.174	snap	0.51	0	0.35	no
p12a	snap_masked-PdomSCFr1.1-0074-processed-gene-0.44-mRNA-1	snap_masked-PdomSCFr1.1-0074-processed-gene-0.44	snap	0.29	0.99	0.8	no
p12a	snap_masked-PdomSCFr1.1-0074-processed-gene-0.62-mRNA-1	snap_masked-PdomSCFr1.1-0074-processed-gene-0.62	snap	0.23	0.94	0.67	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.462-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.462	snap	0.08	1	0.92	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.474-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.474	snap	0.68	0.64	0.19	yes
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.490-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.490	snap	0.70	1	0.3	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.528-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.528	snap	0.00	1	1	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.550-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.550	snap	0.08	0.97	0.47	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.552-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.552	snap	0.08	1	0.5	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.554-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.554	snap	0.07	1	0.5	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.564-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.564	snap	0.64	0.33	0.1	yes
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.565-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.565	snap	0.01	0.99	0.93	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.576-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.576	snap	0.21	0.11	0.03	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.577-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.577	snap	0.20	1	1	no
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.579-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.579	snap	0.80	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.588-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.588	snap	0.76	0.64	0.19	yes
p12a	snap_masked-PdomSCFr1.1-0075-processed-gene-0.608-mRNA-1	snap_masked-PdomSCFr1.1-0075-processed-gene-0.608	snap	0.03	1	0.57	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.102-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.102	snap	0.03	1	0.9	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.114-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.114	snap	0.30	0.99	0.46	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.154-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.154	snap	0.88	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.160-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.160	snap	0.13	1	0.95	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.161-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.161	snap	0.43	1	0.65	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.2-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.2	snap	0.80	0.67	0.2	yes
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.4-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.4	snap	0.16	0.92	0.62	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.53-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.53	snap	0.40	0.06	0.02	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.58-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.58	snap	0.81	0	0	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.63-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.63	snap	0.75	0	0	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.64-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.64	snap	0.57	0	0	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.8-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.8	snap	0.83	0.13	0.04	no
p12a	snap_masked-PdomSCFr1.1-0076-processed-gene-0.88-mRNA-1	snap_masked-PdomSCFr1.1-0076-processed-gene-0.88	snap	0.46	0.46	0.34	no
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.119-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.119	snap	0.98	0.04	0.01	yes
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.3-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.3	snap	0.99	0.29	0.09	yes
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.47-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.47	snap	0.67	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.48-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.48	snap	0.57	0.77	0.28	no
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.58-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.58	snap	0.84	0.91	0.27	yes
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.59-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.59	snap	0.79	0.38	0.11	yes
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.60-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.60	snap	0.75	0.15	0.05	no
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.61-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.61	snap	0.79	0.78	0.23	no
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.62-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.62	snap	0.48	0.67	0.2	no
p12a	snap_masked-PdomSCFr1.1-0077-processed-gene-0.92-mRNA-1	snap_masked-PdomSCFr1.1-0077-processed-gene-0.92	snap	0.50	0.6	0.18	yes
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.100-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.100	snap	0.34	1	0.35	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.116-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.116	snap	0.76	0	0	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.13-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.13	snap	0.47	1	0.59	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.172-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.172	snap	0.24	1	0.3	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.178-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.178	snap	0.27	0.75	0.28	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.21-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.21	snap	0.57	0.32	0.1	yes
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.4-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.4	snap	0.38	1	0.35	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.5-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.5	snap	0.17	0.93	0.53	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.73-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.73	snap	0.91	0.06	0.02	yes
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.74-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.74	snap	0.07	1	0.74	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.76-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.76	snap	0.24	0.86	0.57	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.93-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.93	snap	0.53	0.85	0.25	no
p12a	snap_masked-PdomSCFr1.1-0078-processed-gene-0.97-mRNA-1	snap_masked-PdomSCFr1.1-0078-processed-gene-0.97	snap	0.01	1	0.95	no
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.254-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.254	snap	0.79	0.91	0.27	yes
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.266-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.266	snap	0.92	0.18	0.05	yes
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.274-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.274	snap	0.16	0.67	0.2	yes
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.276-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.276	snap	0.85	0.73	0.27	no
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.283-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.283	snap	0.45	0.98	0.74	no
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.298-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.298	snap	0.58	0.46	0.14	no
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.307-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.307	snap	0.73	0.35	0.1	yes
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.330-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.330	snap	0.50	0.08	0.02	yes
p12a	snap_masked-PdomSCFr1.1-0079-processed-gene-0.332-mRNA-1	snap_masked-PdomSCFr1.1-0079-processed-gene-0.332	snap	0.57	0.29	0.09	yes
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.279-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.279	snap	0.30	0	0	yes
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.335-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.335	snap	0.59	0.22	0.07	no
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.344-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.344	snap	0.90	0.6	0.18	yes
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.346-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.346	snap	0.60	0.9	0.27	no
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.353-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.353	snap	0.41	1	0.65	no
p12a	snap_masked-PdomSCFr1.1-0080-processed-gene-0.354-mRNA-1	snap_masked-PdomSCFr1.1-0080-processed-gene-0.354	snap	0.12	1	0.67	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.187-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.187	snap	0.19	1	0.93	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.214-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.214	snap	0.53	0.03	0.01	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.217-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.217	snap	0.90	0	0	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.219-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.219	snap	0.43	0.63	0.34	yes
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.226-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.226	snap	0.28	0.95	0.34	yes
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.228-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.228	snap	0.21	1	0.75	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.288-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.288	snap	0.45	0.35	0.11	no
p12a	snap_masked-PdomSCFr1.1-0081-processed-gene-0.298-mRNA-1	snap_masked-PdomSCFr1.1-0081-processed-gene-0.298	snap	0.37	0.98	0.59	no
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.209-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.209	snap	0.69	0.22	0.07	yes
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.224-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.224	snap	0.80	0.68	0.2	yes
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.247-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.247	snap	0.69	0.07	0.02	no
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.248-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.248	snap	0.57	0	0	no
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.249-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.249	snap	0.84	0.11	0.03	no
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.297-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.297	snap	0.73	0.2	0.06	yes
p12a	snap_masked-PdomSCFr1.1-0082-processed-gene-0.319-mRNA-1	snap_masked-PdomSCFr1.1-0082-processed-gene-0.319	snap	0.41	1	0.7	no
